datetime,zenith,azimuth,ghi,dni,dhi,airmass,optimal_tilt,max_power,month,hour
2023-07-18 13:00:00+05:30,13.33354848482594,309.5582842577998,926.3191709838788,777.8933499862228,169.38234755758663,1.027314353199608,0,199.21102747375784,7,13
2023-07-18 14:00:00+05:30,26.136288034505206,291.8417620891565,841.2346852983399,755.9962997140839,162.49227565354283,1.113296738703766,0,183.21955773256053,7,14
2023-07-18 15:00:00+05:30,39.94188559491637,287.55036102744066,693.8073635040001,709.8248069767919,149.47619394139986,1.3031181488208314,0,154.40148373020386,7,15
2023-07-18 16:00:00+05:30,53.927348926471716,286.82540767937184,495.86139794917233,623.2577451733077,128.6794143546877,1.6951453642717937,0,113.49578520605412,7,16
2023-07-18 17:00:00+05:30,67.90089712291916,287.73427092461907,266.45496324275297,455.39652508522016,94.83089754341029,2.6430282458544303,0,62.91841467120273,7,17
2023-07-18 18:00:00+05:30,81.75668393770438,289.79122662438033,49.44887039718307,122.26694919428502,31.694610968242625,6.672629802647798,0,11.981780214608525,7,18
2023-07-19 06:00:00+05:30,89.12946765917096,68.72598152764493,0.27864960309672687,0.33448483514821614,0.2713988387399357,27.488778257842654,0,0.0677352984137205,7,6
2023-07-19 07:00:00+05:30,75.37527547371357,71.39821678649957,142.15512400937968,299.81264204698857,66.14165961199792,3.9056782433851205,0,34.10061872849327,7,7
2023-07-19 08:00:00+05:30,61.44516669221644,72.97311528856187,374.6528114961903,547.0694171614218,112.89783541807452,2.0853776572270633,0,87.1964729966096,7,8
2023-07-19 09:00:00+05:30,47.440193174649096,73.27823264062607,592.7369029084483,669.6351956560183,139.6662857261539,1.4765878054274677,0,133.8320937972982,7,9
2023-07-19 10:00:00+05:30,33.48368036348867,71.40595204917639,769.3177737075188,734.5855202353521,156.56364431037628,1.1981445828558028,0,169.3375116885689,7,10
2023-07-19 11:00:00+05:30,19.89846772263725,63.54873316535401,889.1682305536397,768.3550970989226,166.65847318409885,1.0630173773055664,0,192.28622033512312,7,11
2023-07-19 12:00:00+05:30,8.932127056042305,25.056681728404044,942.9866412081582,781.5253838580409,170.93332225275867,1.0119297124158968,0,202.2887703512515,7,12
2023-07-19 13:00:00+05:30,13.214855775164821,308.97696273272686,926.7417940323418,777.6651121925428,169.6573787470976,1.0268135093866593,0,199.28929895695856,7,13
2023-07-19 14:00:00+05:30,26.076550975725375,291.4586569303337,841.6293445578928,755.7537612063828,162.75818405017014,1.112729229366502,0,183.29482936648455,7,14
2023-07-19 15:00:00+05:30,39.909227304872466,287.2759969548781,694.0829494142804,709.5317298870146,149.71717162611105,1.3024983634055005,0,154.456691514094,7,15
2023-07-19 16:00:00+05:30,53.91295723189408,286.60424400608275,495.9404637312494,622.8516754924307,128.8714093438657,1.6945640055463036,0,113.51268084015341,7,16
2023-07-19 17:00:00+05:30,67.90204498571711,287.54048178173514,266.29477688080027,454.744767355393,94.92475930059396,2.643156922111749,0,62.88201755627491,7,17
2023-07-19 18:00:00+05:30,81.7731098049088,289.6103221804646,49.17187149113089,121.34496171819868,31.585524174443684,6.6847415224308016,0,11.915106669743958,7,18
2023-07-20 06:00:00+05:30,89.187084274264,68.89929069227117,0.24628154340952516,0.2881566201361081,0.24029480099249068,28.03983818083388,0,0.05987191588993033,7,6
2023-07-20 07:00:00+05:30,75.41752455689881,71.58206331143157,141.3611435407618,298.127288052398,65.98675731985271,3.9164112380706677,0,33.91354577037847,7,7
2023-07-20 08:00:00+05:30,61.47239932551648,73.17921736714959,374.05928000542895,546.1614492152662,112.96642899644627,2.087186443678836,0,87.06542785498914,7,8
2023-07-20 09:00:00+05:30,47.45091874705897,73.5266793100518,592.4483049730145,669.0933327791585,139.83648813698335,1.4768878309283127,0,133.77244857270648,7,9
2023-07-20 10:00:00+05:30,33.47267174799137,71.7381277995587,769.315328915126,734.2193546718789,156.78887450945342,1.1979926934011778,0,169.3370527068416,7,10
2023-07-20 11:00:00+05:30,19.84838070055848,64.06895254629694,889.3935697695468,768.0788473671213,166.9154690246063,1.0626821875191859,0,192.3285031336248,7,11
2023-07-20 12:00:00+05:30,8.774900441796902,25.67818487890372,943.3595451087411,781.2924382910976,171.20656862029534,1.0114984342911073,0,202.35743156978654,7,12
2023-07-20 13:00:00+05:30,13.095849674764409,308.3587927538799,927.1698885325262,777.4437379945217,169.93369616527286,1.0263162477855847,0,199.36857113182225,7,13
2023-07-20 14:00:00+05:30,26.018530662894435,291.0597985994664,842.0160627900228,755.5143297347648,163.02424185701477,1.112179737288724,0,183.36857617469366,7,14
2023-07-20 15:00:00+05:30,39.87885645181161,286.9918778430424,694.3361490189784,709.2354490459666,149.95675284475874,1.3019228950803066,0,154.5074115670614,7,15
2023-07-20 16:00:00+05:30,53.90120855846838,286.3757978731152,495.983098098126,622.4299229631597,129.05957950328616,1.6940897862417525,0,113.52181351019419,7,16
2023-07-20 17:00:00+05:30,67.90614360034692,287.34064491895367,266.0873276701101,454.04830592975856,95.00979699228904,2.643616489795042,0,62.834847037841676,7,17
2023-07-20 18:00:00+05:30,81.79279733439476,289.4240194883149,48.85607997577261,120.33399156035529,31.45670022913543,6.699314816830143,0,11.839067705209189,7,18
2023-07-21 06:00:00+05:30,89.24395729742102,69.07875856511708,0.21719571458235792,0.24776208765188049,0.21226805711392976,28.6007090170765,0,0.05280513461837913,7,6
2023-07-21 07:00:00+05:30,75.45863662322495,71.77211350845727,140.58760959518293,296.4732063132804,65.8363894069685,3.9269132409353076,0,33.731255827833984,7,7
2023-07-21 08:00:00+05:30,61.49816723012448,73.39197790413215,373.49349001872133,545.2759977776507,113.03907929036558,2.088901251690149,0,86.94048926631203,7,8
2023-07-21 09:00:00+05:30,47.459885476561084,73.78285994820624,592.1903975758215,668.5688507511496,140.0103846285216,1.477138789431372,0,133.71914466198052,7,9
2023-07-21 10:00:00+05:30,33.45960597036185,72.08038836876779,769.3423430474015,733.8672668811804,157.0174002851444,1.1978125277734617,0,169.34234793259984,7,10
2023-07-21 11:00:00+05:30,19.795792568617145,64.60560173418008,889.643188679031,767.8141601632126,167.17523584142657,1.0623313593635004,0,192.37533603699254,7,11
2023-07-21 12:00:00+05:30,8.612574807010247,26.327116937175788,943.7480279541647,781.0686991436816,171.48189085294837,1.0110615315132574,0,202.4289506415521,7,12
2023-07-21 13:00:00+05:30,12.976843341832861,307.7027848569397,927.602003370583,777.228847546194,170.21118788539923,1.0258238849307202,0,199.44857492985798,7,13
2023-07-21 14:00:00+05:30,25.962419491545774,290.6452705260449,842.3932479645472,755.2775332611861,163.29031538789116,1.1116499235627686,0,183.44049527697862,7,14
